idClient,datetime,amount,latitude,longitude,city
1000,2025-01-29 03:51:31,449.48,19.441228579185548,-99.13569878329395,Mexico City
1000,2025-01-17 21:36:19,111.67,19.43268975250359,-99.13320375736212,Mexico City
1000,2025-01-07 00:19:08,301.85,19.514082279499174,-99.09538111848883,Mexico City
1000,2025-01-30 03:00:52,165.68,19.43256295306012,-99.13311816385935,Mexico City
1000,2025-01-16 17:02:20,228.38,19.433040557194676,-99.13328746485007,Mexico City
1000,2025-01-11 12:56:15,411.93,19.433480910812737,-99.1330240479977,Mexico City
1000,2025-01-05 21:50:25,226.62,19.433069064191404,-99.1511600992656,Mexico City
1000,2025-01-10 12:23:43,167.62,19.42112204407235,-99.14702178405881,Mexico City
1000,2025-01-17 13:43:02,210.12,19.43255066791644,-99.13312492686764,Mexico City
1000,2025-01-09 14:15:56,340.57,19.43297714823517,-99.13295607388314,Mexico City
1000,2025-01-29 16:59:57,418.93,19.433442087636333,-99.13288718794804,Mexico City
1000,2025-01-17 14:55:34,299.78,19.432385130934453,-99.13768641342973,Mexico City
1000,2025-01-30 14:51:18,313.54,19.506209872991633,-99.08171003719858,Mexico City
1000,2025-01-05 20:55:10,91.69,19.415149653204665,-99.12892558968184,Mexico City
1000,2025-01-13 09:49:32,189.26,19.435271415761346,-99.1328447472251,Mexico City
1000,2025-01-28 15:00:11,402.92,19.432520447576767,-99.13050624089496,Mexico City
1000,2025-01-23 05:13:42,181.03,19.432919720619658,-99.1328845329381,Mexico City
1000,2025-01-16 05:49:26,236.18,19.432543639288667,-99.13326995069613,Mexico City
1000,2025-01-12 09:50:03,167.35,19.43237886573195,-99.15116486255113,Mexico City
1000,2025-01-19 20:15:30,68.95,19.42998986140519,-99.13252929647392,Mexico City
1000,2025-01-07 19:13:58,259.15,19.432553662014143,-99.1287086831587,Mexico City
1000,2025-01-17 02:35:34,376.43,19.432286378472465,-99.13352153114818,Mexico City
1000,2025-01-25 15:35:28,244.43,19.433017862773443,-99.13240479331637,Mexico City
1000,2025-01-29 08:00:44,35.05,19.43301748662737,-99.13336566731044,Mexico City
1000,2025-01-29 02:02:03,22.41,19.434619355621937,-99.15105237770489,Mexico City
1000,2025-01-21 21:08:50,127.95,19.431587582250582,-99.12427412149914,Mexico City
1000,2025-01-12 10:21:54,310.09,19.43279892613827,-99.13051241835556,Mexico City
1000,2025-01-23 22:24:16,293.49,19.46595144808419,-99.10311531405397,Mexico City
1000,2025-01-26 07:33:10,447.14,19.432668980663593,-99.13314245612351,Mexico City
1000,2025-01-02 03:56:58,169.02,19.428164615870344,-99.13390812555399,Mexico City
1000,2025-01-18 11:26:12,268.9,19.42912910230271,-99.136050779429,Mexico City
1000,2025-01-23 08:29:28,87.89,19.43237424396544,-99.1328117024921,Mexico City
1000,2025-01-14 14:42:31,144.08,19.425151019387442,-99.13822085496157,Mexico City
1000,2025-01-18 23:18:06,492.33,19.440124600356388,-99.1282932000053,Mexico City
1000,2025-01-29 08:19:46,182.98,19.428883940799658,-99.13572289084135,Mexico City
1000,2025-01-17 15:56:01,227.47,19.432753729204645,-99.13277797147796,Mexico City
1000,2025-01-29 13:28:33,471.83,19.425807638277877,-99.12732121450067,Mexico City
1000,2025-01-23 15:41:58,159.33,19.432549987428352,-99.13312537847263,Mexico City
1000,2025-01-07 02:01:01,281.73,19.428189526597986,-99.13404958728096,Mexico City
1000,2025-01-08 11:37:57,301.32,19.43210156327059,-99.13766381395274,Mexico City
1001,2024-12-31 05:06:34,27.08,19.42769737983958,-99.14072732437683,Mexico City
1001,2024-12-08 15:07:19,65.37,19.456691152685845,-99.09529190350266,Mexico City
1001,2024-12-18 17:38:10,205.92,19.500956311646885,-99.19148416876968,Mexico City
1001,2024-12-29 03:43:05,202.59,19.432661061678154,-99.13326588703312,Mexico City
1001,2024-12-10 23:49:22,158.22,19.427625856060686,-99.14068025325656,Mexico City
1001,2024-12-09 18:13:26,274.27,19.42125163267804,-99.14712837915809,Mexico City
1001,2024-12-10 11:02:37,473.56,19.43319660387475,-99.14216327844754,Mexico City
1001,2024-12-06 05:40:07,452.99,19.432625775975808,-99.13275158463357,Mexico City
1001,2024-12-03 01:43:53,478.62,19.457332607162126,-99.09570725989278,Mexico City
1001,2024-12-06 03:56:26,401.24,19.432964841244534,-99.1334619763502,Mexico City
1001,2024-12-12 13:33:45,61.72,19.432158468198132,-99.13311759605764,Mexico City
1001,2024-12-02 04:29:39,133.84,19.432220861112885,-99.13344082036055,Mexico City
1001,2024-12-01 01:07:26,256.86,19.42997977006799,-99.1325698715945,Mexico City
1001,2024-12-28 02:57:50,268.16,19.42913809610426,-99.130338305468,Mexico City
1001,2024-12-07 09:59:40,404.07,19.432428852287742,-99.1340818568068,Mexico City
1001,2024-12-24 12:30:58,73.7,19.43253602093159,-99.1332630579771,Mexico City
1001,2024-12-15 00:00:52,288.58,19.423668851860675,-99.1322351737852,Mexico City
1001,2024-12-20 04:49:01,465.82,19.42406266091755,-99.13040533756912,Mexico City
1001,2024-12-05 16:03:32,470.51,19.43313582761072,-99.13055887230986,Mexico City
1001,2024-12-18 11:19:15,203.72,19.43246144801152,-99.13362725178557,Mexico City
1001,2024-12-18 05:49:06,441.11,19.432818458746162,-99.13280755061727,Mexico City
1001,2024-12-01 20:01:39,260.68,19.432989245676485,-99.13297588274249,Mexico City
1001,2024-12-15 23:27:15,85.21,19.432678404110472,-99.13315615453122,Mexico City
1001,2024-12-30 07:05:33,297.21,19.43236912226026,-99.13281472579756,Mexico City
1001,2024-12-16 03:27:58,149.81,19.418850487880317,-99.14476443268458,Mexico City
1001,2024-12-13 18:31:27,43.08,19.43264264895663,-99.13327906134435,Mexico City
1001,2024-12-07 08:33:39,481.83,19.352573466546446,-99.09239088809414,Mexico City
1001,2024-12-09 00:16:06,147.37,19.40308170448336,-99.0993462314125,Mexico City
1001,2024-12-07 07:21:48,169.75,19.424419928705333,-99.1369125099765,Mexico City
1001,2024-12-04 11:52:25,493.42,19.433456070566713,-99.13347222445137,Mexico City
1001,2024-12-25 12:50:51,170.23,19.43234216704659,-99.13233948554036,Mexico City
1001,2024-12-06 11:46:09,76.52,19.416415937188123,-99.12539863487929,Mexico City
1001,2024-12-02 05:48:10,44.33,19.43177243762063,-99.13354943307709,Mexico City
1001,2024-12-26 17:43:56,387.86,19.43233698396095,-99.13234105557204,Mexico City
1001,2024-12-03 11:16:06,330.82,19.42044830464576,-99.14643334753052,Mexico City
1001,2024-12-18 03:21:49,451.56,19.43373099827901,-99.14211162945843,Mexico City
1001,2024-12-04 14:36:41,102.12,19.429337819839333,-99.13628743498347,Mexico City
1001,2024-12-26 03:38:27,284.05,19.43233425257078,-99.13356210363936,Mexico City
1001,2024-12-15 22:05:08,470.63,19.427130216236236,-99.12607414831133,Mexico City
1001,2024-12-14 17:49:03,130.71,19.43343979162131,-99.13288107524416,Mexico City
1001,2024-12-29 04:30:50,242.74,19.432631094824096,-99.13364807795493,Mexico City
1001,2024-12-16 15:09:10,58.75,19.43259740619795,-99.13311020633729,Mexico City
1001,2024-12-22 04:06:26,241.61,19.436157816584014,-99.1359415352145,Mexico City
1001,2024-12-26 11:09:53,156.93,19.43302701832969,-99.1330607301616,Mexico City
1001,2024-12-14 03:29:59,18.41,19.42085909469595,-99.1765538759562,Mexico City
1001,2024-12-02 06:50:33,247.81,19.429757273152017,-99.13667749597349,Mexico City
1001,2024-12-15 12:10:46,396.29,19.432512271341082,-99.13318067871445,Mexico City
1001,2024-12-18 09:46:45,230.93,19.433369141214904,-99.13273590436476,Mexico City
1001,2024-12-19 18:39:34,329.42,19.46754012392984,-99.05044241780413,Mexico City
1001,2024-12-10 09:33:13,137.11,19.432588873508404,-99.13311086060996,Mexico City
1001,2024-12-28 12:17:25,227.05,19.368848230051768,-99.19648776737732,Mexico City
1001,2024-12-31 09:05:07,148.91,19.44776018637471,-99.22174263617163,Mexico City
1001,2024-12-22 21:45:28,235.18,19.432422084633217,-99.13231948362345,Mexico City
1001,2024-12-31 04:36:15,292.2,19.43219123871775,-99.13301384158383,Mexico City
1001,2024-12-08 01:39:49,99.07,19.444579445611538,-99.11981052392042,Mexico City
1001,2024-12-17 15:04:52,437.42,19.432652299168545,-99.13312696284069,Mexico City
1001,2024-12-06 06:45:53,227.5,19.42475789540079,-99.12881848289214,Mexico City
1001,2024-12-23 14:37:15,342.23,19.44716263556485,-99.09071074179055,Mexico City
1001,2024-12-04 12:39:36,160.3,19.343063288874305,-99.12593315529743,Mexico City
1001,2024-12-31 21:12:31,358.12,19.42587982302619,-99.12723883248415,Mexico City
1001,2024-12-20 17:20:29,169.84,19.472642228190903,-99.11285233725235,Mexico City
1001,2024-12-26 02:19:26,437.9,19.439182716392576,-99.12708737849967,Mexico City
1001,2024-12-30 20:12:40,485.15,19.43289879903463,-99.13286464961804,Mexico City
1001,2024-12-14 07:58:54,283.79,19.41554681838826,-99.1275454280655,Mexico City
1001,2024-12-15 15:35:19,387.09,19.388727810277157,-99.12357511627566,Mexico City
1001,2024-12-14 20:25:04,185.48,19.432203040512405,-99.1334101521044,Mexico City
1001,2024-12-07 21:26:40,436.19,19.432974485468385,-99.13344799470912,Mexico City
1001,2024-12-19 19:59:36,50.44,19.432617735346653,-99.13311193702737,Mexico City
1001,2024-12-09 11:53:37,387.06,19.433485427562644,-99.1333515948496,Mexico City
1001,2024-12-14 04:41:24,146.01,19.429954468891214,-99.13268635434737,Mexico City
1001,2024-12-04 02:13:41,80.36,19.441255265949493,-99.13560471787429,Mexico City
1001,2024-12-12 13:51:40,241.63,19.431800518810885,-99.13360962518888,Mexico City
1001,2024-12-12 21:46:08,112.2,19.43257144587723,-99.13328517213009,Mexico City
1001,2024-12-26 01:52:52,262.17,19.43303969530087,-99.13329169942295,Mexico City
1001,2024-12-14 02:07:26,20.87,19.45036867874695,-99.22125625319491,Mexico City
1001,2024-12-21 04:15:36,215.53,19.43171096158665,-99.13307126124631,Mexico City
1001,2024-12-28 07:00:12,365.56,19.432688971836487,-99.13321239524035,Mexico City
1001,2024-12-20 00:25:00,99.05,19.42836016112611,-99.04346899400174,Mexico City
1001,2024-12-09 07:02:56,401.54,19.431827927582844,-99.13365920273277,Mexico City
1001,2024-12-14 00:11:10,174.74,19.43426708359565,-99.13108257255399,Mexico City
1001,2024-12-13 07:21:47,50.34,19.43164327051325,-99.13068060813029,Mexico City
1001,2024-12-19 12:54:48,300.61,19.36947735579335,-99.06928473218785,Mexico City
1001,2024-12-21 05:12:49,53.07,19.436515273006858,-99.1156655817283,Mexico City
1001,2024-12-28 13:55:31,90.12,19.43222015401674,-99.13296029649402,Mexico City
1001,2024-12-19 00:19:32,148.08,19.423618752133695,-99.1330170150952,Mexico City
1001,2024-12-12 21:39:20,303.24,19.43324727276834,-99.13581604752774,Mexico City
1001,2024-12-10 10:34:49,33.98,19.433144421400243,-99.13391454062591,Mexico City
1001,2024-12-23 18:48:50,46.16,19.43703821986526,-99.1338901294121,Mexico City
1001,2024-12-12 07:09:39,263.79,19.438781720068413,-99.1500692478742,Mexico City
1001,2024-12-05 05:59:12,494.0,19.356138661190258,-99.18035181161481,Mexico City
1001,2024-12-30 23:02:00,491.42,19.432723317006722,-99.13363189542441,Mexico City
1001,2024-12-09 06:25:33,195.43,19.43281768739127,-99.13768627756359,Mexico City
1001,2024-12-27 00:29:15,359.82,19.432964567597676,-99.13767673593644,Mexico City
1001,2024-12-12 08:11:36,255.9,19.42989365164245,-99.14176574429217,Mexico City
1001,2024-12-13 04:49:52,312.15,19.432745773072956,-99.13277515773164,Mexico City
1001,2024-12-11 22:59:55,214.09,19.4367615448048,-99.1315101423091,Mexico City
1001,2024-12-21 10:13:01,352.05,19.373611872329377,-99.2009497635793,Mexico City
1001,2024-12-09 11:10:38,238.41,19.431660229888138,-99.13067423301929,Mexico City
1001,2024-12-02 14:23:33,352.16,19.431707831982887,-99.13330487705352,Mexico City
1001,2024-12-04 08:16:01,489.51,19.436957408156776,-99.13428952665554,Mexico City
1001,2024-12-03 21:57:18,131.18,19.4308668232338,-99.13526367754291,Mexico City
1001,2024-12-02 19:20:52,465.69,19.43181711517699,-99.13364051597135,Mexico City
1001,2024-12-10 21:40:44,175.97,19.43230843864721,-99.13285833829694,Mexico City
1001,2024-12-01 16:05:36,24.26,19.43251021384361,-99.13319715820629,Mexico City
1001,2024-12-28 22:18:45,27.86,19.432658318558005,-99.13313167302536,Mexico City
1001,2024-12-19 07:09:37,449.4,19.500166956748853,-99.07400256739659,Mexico City
1001,2024-12-16 00:06:32,141.85,19.43425367847057,-99.13532791311383,Mexico City
1001,2024-12-07 22:22:29,253.44,19.43207126316054,-99.13247377667228,Mexico City
1001,2024-12-15 05:01:37,262.59,19.52081724868513,-99.11624869605124,Mexico City
1001,2024-12-20 18:01:07,370.21,19.434405423026003,-99.1311992215512,Mexico City
1001,2024-12-09 10:30:00,120.3,19.45915345885738,-99.21901691845929,Mexico City
1001,2024-12-09 19:34:51,117.9,19.43248924779167,-99.13276471309447,Mexico City
1001,2024-12-25 15:49:54,256.24,19.428980161613985,-99.13585910590932,Mexico City
1001,2024-12-28 13:46:08,20.63,19.432683230172017,-99.13323379893693,Mexico City
1001,2024-12-17 06:30:10,381.89,19.440365714707625,-99.13771552563841,Mexico City
1001,2024-12-24 22:42:04,401.31,19.437104824650127,-99.15059228972036,Mexico City
1001,2024-12-24 21:30:41,392.44,19.437405878654648,-99.12561054500848,Mexico City
1001,2024-12-15 20:39:38,254.51,19.415197237329554,-99.12873580485623,Mexico City
1001,2024-12-27 16:01:39,184.13,19.43625807758683,-99.1305937493316,Mexico City
1001,2024-12-12 17:30:24,289.08,19.426491949255006,-99.13978695778094,Mexico City
1001,2024-12-27 11:34:51,341.78,19.432830102826266,-99.13406834074905,Mexico City
1001,2024-12-21 00:07:20,249.57,19.430881376280578,-99.12438282192409,Mexico City
1001,2024-12-31 11:22:08,99.36,19.517551333240693,-99.16240446287414,Mexico City
1001,2024-12-31 19:24:58,196.9,19.44566625973953,-99.22207577019388,Mexico City
1001,2024-12-16 20:01:18,106.57,19.511431984214912,-99.09012857169913,Mexico City
1001,2024-12-10 07:03:43,314.22,19.432165367856477,-99.13331329449058,Mexico City
1001,2024-12-07 09:56:54,304.39,19.432631285665085,-99.13311579289322,Mexico City
1001,2024-12-03 09:12:17,192.1,19.432517583782033,-99.13275847048934,Mexico City
1001,2024-12-25 19:34:47,189.03,19.432860545689643,-99.13283413570086,Mexico City
1001,2024-12-12 20:06:12,429.84,19.411097738822072,-99.0459802634986,Mexico City
1001,2024-12-12 13:29:53,323.49,19.432688733858,-99.13321399757534,Mexico City
1001,2024-12-09 10:54:23,294.53,19.43346776793697,-99.13343225368605,Mexico City
1001,2024-12-06 18:05:39,248.81,19.433547963821322,-99.12880961974639,Mexico City
1001,2024-12-13 10:24:29,146.75,19.432393250381043,-99.13359874219346,Mexico City
1001,2024-12-18 22:15:05,400.0,19.414839467732786,-99.04514210333694,Mexico City
1001,2024-12-15 03:30:22,413.02,19.438595940589178,-99.22283078917197,Mexico City
1001,2024-12-20 13:38:34,23.17,19.42391699060122,-99.11747134670017,Mexico City
1001,2024-12-28 16:55:55,155.2,19.432995688677252,-99.13400646973768,Mexico City
1001,2024-12-17 21:31:32,262.31,19.415347820294315,-99.13821472653774,Mexico City
1001,2024-12-24 17:50:34,291.83,19.43155354592044,-99.13071653456569,Mexico City
1001,2024-12-08 12:22:21,493.97,19.43127729385442,-99.13085199762426,Mexico City
1001,2024-12-31 12:01:46,407.76,19.43462898421709,-99.13497366562544,Mexico City
1001,2024-12-10 13:27:42,134.35,19.434996355299543,-99.13443294281392,Mexico City
1001,2024-12-27 09:59:30,362.13,19.432665415800614,-99.13326156624645,Mexico City
1001,2024-12-15 11:23:36,138.55,19.432606080330352,-99.13230170940298,Mexico City
1001,2024-12-24 07:41:58,389.89,19.433224669633393,-99.13764790535275,Mexico City
1001,2024-12-31 20:27:02,481.7,19.41998257573933,-99.09009306293866,Mexico City
1001,2024-12-29 02:20:10,285.38,19.441401033308548,-99.13140052523963,Mexico City
1001,2024-12-19 17:10:57,237.33,19.42638873905363,-99.11634160671056,Mexico City
1001,2024-12-12 11:53:09,346.77,19.415608199610723,-99.12736357075119,Mexico City
1001,2024-12-13 20:36:08,323.3,19.4435918855742,-99.14741139114827,Mexico City
1001,2024-12-25 06:54:37,448.52,19.429911376484025,-99.1330156896819,Mexico City
1001,2024-12-16 06:28:09,318.59,19.4342704553142,-99.13531476848551,Mexico City
1001,2024-12-08 14:49:23,193.27,19.43676590751543,-99.15067656720922,Mexico City
1001,2024-12-05 05:35:13,368.86,19.47292521778842,-99.11341909435589,Mexico City
1001,2024-12-19 18:34:46,493.7,19.432150862740087,-99.13319594247176,Mexico City
1001,2024-12-27 11:13:58,403.2,19.43019152171599,-99.13199090982161,Mexico City
1001,2024-12-27 06:51:32,145.77,19.431091320644033,-99.13543305918078,Mexico City
1001,2024-12-31 05:05:58,343.02,19.448866975744327,-99.14082697102256,Mexico City
1001,2024-12-05 00:31:14,69.85,19.435054852381594,-99.13431192018086,Mexico City
1001,2024-12-03 14:40:15,16.65,19.477027542418927,-99.1265969028177,Mexico City
1001,2024-12-26 09:28:16,365.54,19.423627239555348,-99.13276887737908,Mexico City
1001,2024-12-26 11:42:55,24.44,19.426539975599262,-99.13983116889952,Mexico City
1001,2024-12-27 11:32:48,131.52,19.439620751724775,-99.13880404692436,Mexico City
1001,2024-12-18 22:22:54,413.17,19.432096494286192,-99.1339439388169,Mexico City
1001,2024-12-03 22:00:53,237.14,19.43528681100192,-99.13299092263637,Mexico City
1001,2024-12-24 12:26:36,468.65,19.441359199832984,-99.1312068329229,Mexico City
1001,2024-12-24 17:01:42,182.64,19.43031944803338,-99.13706951636583,Mexico City
1001,2024-12-24 23:31:17,232.62,19.41986064742074,-99.14586862592023,Mexico City
1001,2024-12-01 11:07:53,33.25,19.476137694900885,-99.05462456621912,Mexico City
1001,2024-12-09 00:50:52,318.39,19.421366757795017,-99.08971182129189,Mexico City
1001,2024-12-30 15:35:06,378.23,19.50064112507741,-99.19185181130483,Mexico City
1001,2024-12-13 21:28:55,93.49,19.437176317169882,-99.14093004643402,Mexico City
1001,2024-12-05 14:34:26,215.63,19.401626182964158,-99.16572737425638,Mexico City
1001,2024-12-18 18:41:42,279.73,19.41810997009763,-99.14382187461204,Mexico City
1001,2024-12-23 06:29:36,387.42,19.43095416528777,-99.13737915090394,Mexico City
1001,2024-12-28 08:42:09,296.15,19.433028081446732,-99.13333596696931,Mexico City
1001,2024-12-05 18:08:23,13.73,19.47731484344762,-99.12895851520815,Mexico City
1001,2024-12-01 08:27:02,396.35,19.436391256885276,-99.13560841138673,Mexico City
1001,2024-12-01 14:31:26,448.2,19.42464899113658,-99.08899379143335,Mexico City
1001,2024-12-04 21:13:16,300.89,19.428540114187413,-99.13127869800225,Mexico City
1001,2024-12-12 03:31:01,279.3,19.52006836545437,-99.15366740618344,Mexico City
1001,2024-12-14 18:51:17,100.39,19.416960126866318,-99.09109534721499,Mexico City
1001,2024-12-01 16:33:44,425.14,19.347728905441482,-99.10376316967512,Mexico City
1001,2024-12-17 23:48:31,421.24,19.436761299282484,-99.17792237701717,Mexico City
1001,2024-12-11 12:14:01,334.46,19.519512206474296,-99.15591338893488,Mexico City
1001,2024-12-02 09:29:50,149.32,19.430989780051757,-99.1290069979852,Mexico City
1001,2024-12-06 10:48:59,225.99,19.43267676161889,-99.13315333862907,Mexico City
1001,2024-12-30 07:22:01,79.52,19.43228917456136,-99.1328757650721,Mexico City
1001,2024-12-30 03:13:39,153.72,19.42645422006766,-99.17769310965541,Mexico City
1001,2024-12-27 12:37:35,401.18,19.433315193324407,-99.13265643631851,Mexico City
1001,2024-12-20 11:42:38,208.27,19.423617997657896,-99.13334117591072,Mexico City
1001,2024-12-22 09:55:08,434.64,19.4429637718536,-99.11852425743575,Mexico City
1001,2024-12-14 12:05:34,378.11,19.436176573230064,-99.13048297992134,Mexico City
1001,2024-12-01 15:51:38,313.27,19.40681564651681,-99.09642263558602,Mexico City
1001,2024-12-05 16:28:35,231.24,19.431708053241753,-99.13309325756437,Mexico City
1001,2024-12-25 20:57:31,481.47,19.432488526303256,-99.13409136781524,Mexico City
1001,2024-12-26 16:22:51,341.33,19.42946101161525,-99.13641260425484,Mexico City
1001,2024-12-26 10:18:17,241.07,19.473384533242264,-99.1143843345588,Mexico City
1001,2024-12-12 02:14:29,264.02,19.426774563635576,-99.14003817138389,Mexico City
1001,2024-12-30 18:44:30,252.99,19.483674476130954,-99.20709876561274,Mexico City
1001,2024-12-23 03:41:07,249.18,19.44265340203014,-99.11830992631093,Mexico City
1001,2024-12-21 15:26:55,422.96,19.432931382261653,-99.13403495434832,Mexico City
1001,2024-12-20 02:52:00,99.94,19.415574026691424,-99.13893597591881,Mexico City
1001,2024-12-08 14:09:32,215.2,19.432809236239624,-99.13359744299945,Mexico City
1001,2024-12-07 13:14:20,346.5,19.436490268867914,-99.13544496822098,Mexico City
1001,2024-12-20 06:58:49,286.92,19.43174868144794,-99.13348673976012,Mexico City
1001,2024-12-02 17:56:03,423.89,19.43267895456937,-99.13324284630261,Mexico City
1001,2024-12-23 13:53:15,64.43,19.489076197744836,-99.0633425110713,Mexico City
1001,2024-12-10 10:05:17,91.08,19.350979777132746,-99.09567975359573,Mexico City
1001,2024-12-26 18:43:14,421.14,19.392105670466165,-99.15263236201262,Mexico City
1001,2024-12-04 23:56:57,225.92,19.433397578736184,-99.13278668277715,Mexico City
1001,2024-12-02 03:09:55,99.27,19.43215105224669,-99.13321366223178,Mexico City
1001,2024-12-16 21:48:00,30.37,19.43430481400226,-99.15108515574613,Mexico City
1001,2024-12-24 22:41:15,313.63,19.43124499266951,-99.1355295110728,Mexico City
1001,2024-12-11 05:03:51,391.89,19.43177733284756,-99.13356080704457,Mexico City
1001,2024-12-02 21:49:53,390.2,19.424679895067296,-99.14932628676108,Mexico City
1001,2024-12-12 13:08:12,252.65,19.43487527651693,-99.13464422417773,Mexico City
1001,2024-12-12 23:37:17,496.08,19.438287868205226,-99.14015301747384,Mexico City
1001,2024-12-31 13:12:55,260.28,19.431960065229003,-99.13256956645395,Mexico City
1001,2024-12-25 03:54:59,470.29,19.432265217881817,-99.13290056440572,Mexico City
1001,2024-12-04 14:00:37,232.84,19.424402409883232,-99.13687366478995,Mexico City
1001,2024-12-06 18:13:01,213.52,19.43263149608533,-99.13311587137063,Mexico City
1001,2024-12-27 10:32:24,289.99,19.43458905657482,-99.13138167091917,Mexico City
1001,2024-12-09 14:45:04,54.61,19.43169365015637,-99.13066204872683,Mexico City
1001,2024-12-14 04:22:07,485.57,19.416869609090938,-99.12452013890126,Mexico City
1001,2024-12-22 18:12:26,340.57,19.44427870754745,-99.11954741867387,Mexico City
1001,2024-12-17 09:53:31,319.86,19.415987192862787,-99.12635896017646,Mexico City
1001,2024-12-23 06:02:24,480.79,19.433314598876407,-99.12876565420568,Mexico City
1001,2024-12-01 14:09:06,95.93,19.43256817528739,-99.13311599513503,Mexico City
1001,2024-12-27 22:54:46,428.12,19.431717017315076,-99.13336524087036,Mexico City
1001,2024-12-22 04:49:26,350.63,19.43692193599823,-99.13442267878244,Mexico City
1001,2024-12-24 00:06:49,274.27,19.416177786350477,-99.12591329390638,Mexico City
1001,2024-12-28 02:10:18,202.5,19.432167998542226,-99.13332294503755,Mexico City
1001,2024-12-02 17:13:59,168.85,19.518329538636774,-99.10636577043657,Mexico City
1001,2024-12-10 23:31:13,148.05,19.43296641641754,-99.13294023135151,Mexico City
1001,2024-12-02 12:45:21,64.82,19.420062960638358,-99.1460688706144,Mexico City
1001,2024-12-31 15:18:10,61.37,19.432198919712878,-99.13340217651955,Mexico City
1001,2024-12-08 14:54:46,244.27,19.428920812890283,-99.12500488688772,Mexico City
1001,2024-12-02 00:07:44,480.12,19.45985418438179,-99.09749822341301,Mexico City
1001,2024-12-12 05:45:00,445.29,19.432684175992467,-99.13323136928376,Mexico City
1001,2024-12-04 13:50:27,32.33,19.432543526189217,-99.1331301405814,Mexico City
1001,2024-12-04 05:09:59,101.59,19.43224699190992,-99.13347771573618,Mexico City
